date,country,totalCases,newCases,totalDeaths,newDeaths,totalRecoverd,totalTests,population
6,Germany,1174028,3933,19014,39,846400,29141172,83899597
6,Mexico,1168395,11625,109456,593,859463,3005228,129513719
6,Poland,1063449,9176,20089,228,706720,6456364,37828650
6,Iran,1040547,11561,50310,294,730798,6387019,84453032
6,Peru,972688,,36231,,905696,5154919,33168204
6,Ukraine,813306,11590,13588,167,418581,4702234,43619452
6,South Africa,810449,,22067,,744298,5565928,59628760
6,Turkey,797893,,14705,,427242,19517084,84728194
6,Belgium,589942,2503,17254,112,39185,6082316,11611376
6,Indonesia,575796,6089,17740,151,474771,6032542,274763993
6,Iraq,564200,1680,12432,21,493567,3671654,40605145
6,Chile,560382,1714,15628,36,534789,5537774,19186701
6,Netherlands,557224,6779,9687,25,N/A,5077285,17151253
6,Czechia,545724,7,8838,8,476685,3174461,10717568
6,Romania,513576,5231,12320,134,405612,4255481,19181829
6,Bangladesh,477545,1666,6838,31,395960,2863169,165393422
6,Philippines,439834,1768,8554,29,408634,5979315,110204949
6,Pakistan,416499,3308,8361,58,355012,5754986,222716185
6,Canada,408921,,12589,,324882,11905770,37884304
6,Morocco,376738,,6184,,327693,4058751,37097956
6,Saudi Arabia,358713,187,5965,11,348879,9863493,35045284
6,Switzerland,344497,,5344,20,260600,2836245,8681846
6,Israel,344228,402,2916,7,327972,5605071,
6,Portugal,322474,3834,4963,87,243055,4722013,10183807
6,Austria,303430,2741,3840,83,252765,3247511,9028534
6,Sweden,278912,,7067,,N/A,3457247,10126378
6,Hungary,250278,6697,5868,162,71682,1941724,9649710
6,Nepal,240981,1096,1594,17,225805,1784519,29359962
6,Jordan,237513,,3010,,182463,2667541,10246599
6,Serbia,219652,5809,1949,58,31536,1899946,8722084
6,Ecuador,197391,,13756,,169804,669871,17757446
6,UAE,176429,1153,592,3,159132,17415725,9941576
6,Panama,175907,,3173,,151247,970591,4343753
6,Georgia,162475,4321,1504,42,133511,1586536,3985847
6,Bulgaria,160844,,4729,,60673,1015383,6925661
6,Japan,160098,2424,2315,32,135277,3740146,126308421
6,Croatia,150353,2899,2174,72,124439,810885,4094251
6,Dominican Republic,147655,,2345,,116329,746654,10894585
6,Belarus,147157,1878,1207,9,124774,3430515,9447977
6,Azerbaijan,146679,4356,1632,39,88497,1837001,10178426
6,Bolivia,145492,167,8992,5,124596,368251,11741110
6,Kuwait,144369,205,891,2,140035,1141794,4297548
6,Costa Rica,143685,,1773,,95789,404440,5114093
6,Armenia,141937,978,2326,17,116796,528876,2965637
6,Qatar,139908,125,239,,137276,1136425,
6,Kazakhstan,136271,773,2034,,120178,4206738,18872900
6,Lebanon,135876,,1090,,88096,1672623,6812164
6,Guatemala,125550,198,4250,11,114315,556522,18056618
6,Oman,124886,557,1444,9,116354,571472,5161520
6,Egypt,118014,,6750,,103324,1000000,103155589
6,Slovakia,116731,1269,996,15,82666,1135111,5460786
6,Moldova,115557,,2403,,99606,480248,4029896
6,Greece,114568,,2902,,9989,2469947,10400924
6,Ethiopia,112740,,1745,,79579,1664375,116168018
6,Honduras,110723,763,2945,4,49311,271223,9971823
6,Venezuela,104177,,916,,98879,2317442,28400979
6,Tunisia,102991,,3526,,76441,481662,11871659
6,Myanmar,99155,1108,2110,29,77636,1288365,54566779
6,Palestine,98038,1940,828,16,72773,728444,5151649
6,Bosnia and Herzegovina,94507,739,2952,30,58625,438057,3271939
6,Denmark,90603,1745,885,7,70876,7897759,5801005
6,Kenya,87984,,1518,,68532,927082,54273641
6,Bahrain,87732,,341,,85876,2108301,1726334
6,Algeria,87502,,2501,,56617,,44188203
6,Paraguay,87213,,1833,,61283,469346,7170051
6,Libya,86580,1051,1231,12,56702,458079,6911249
6,Slovenia,85805,1030,1744,44,63580,555886,2079062
6,Kyrgyzstan,74973,199,1295,5,66993,519585,6570097
6,Lithuania,74649,2219,626,15,30390,1327648,2705659
6,Ireland,73948,,2099,,23364,2010334,4961427
6,Uzbekistan,73904,153,611,,71173,1377915,33676453
6,Malaysia,72694,1335,382,2,61273,2787102,32543464
6,Nigeria,68937,,1180,,64650,791539,208300510
6,North Macedonia,67311,,1901,,42872,347080,2083337
6,Singapore,58260,5,29,,58158,4658858,5870123
6,Ghana,52198,102,325,,51019,602106,31348349
6,Afghanistan,47901,260,1875,10,37782,158811,39299994
6,Albania,42988,840,905,16,21617,197235,2876435
6,El Salvador,40131,201,1159,6,36525,564906,6500311
6,Norway,38200,127,354,,27414,2350736,5439466
6,Montenegro,37879,,530,,26809,142221,628100
6,Luxembourg,37684,,350,,28029,1418680,630322
6,S. Korea,37546,631,545,5,29128,3194867,51288272
6,Australia,27965,9,908,,25639,10184257,25626645
6,Finland,27631,413,415,,18100,2049857,5544441
6,Sri Lanka,27590,362,137,,20460,903280,21451975
6,Cameroon,24752,,443,,23344,149000,26825311
6,Uganda,22188,,206,,9117,638787,46347726
6,Ivory Coast,21441,,132,,21090,223877,26654550
6,Latvia,21313,526,262,9,1866,672603,1877089
6,Sudan,19196,,1290,,10942,,44282906
6,Zambia,17916,18,364,,17173,440644,18600999
6,Madagascar,17513,,255,,16927,95472,27991823
6,Senegal,16477,80,338,1,15776,236713,16930251
6,Mozambique,16133,,133,,14343,237408,31624580
6,Angola,15536,,354,,8335,171247,33295883
6,French Polynesia,15107,,79,,4842,26355,281607
6,Estonia,14978,479,131,5,8959,511618,1326921
6,Namibia,14950,,152,,13908,163135,2560497
6,DRC,13413,,342,,11857,,90706416
6,Guinea,13233,,76,,12355,79810,13283100
6,Maldives,13159,,47,,12264,248889,544599
6,Tajikistan,12428,39,87,,11833,,9628462
6,Cyprus,12181,,57,,2057,632950,1211140
6,Botswana,11531,,34,,8978,438332,2371802
6,French Guiana,11407,,71,,9995,85265,301953
6,Jamaica,11063,,261,,6866,118398,2966741
6,Cabo Verde,11036,,109,,10541,105444,558576
6,Zimbabwe,10617,,291,,8844,186397,14955363
6,Malta,10520,97,151,2,8396,445394,442051
6,Haiti,9370,,233,,8146,34734,11462049
6,Mauritania,9359,,184,,7835,106996,4701271
6,Gabon,9254,,60,,9106,311091,2247973
6,Cuba,8714,,136,,7909,1166513,11323622
6,Guadeloupe,8427,,149,,2242,77192,400154
6,Syria,8320,,442,,3879,,17680556
6,R¨¦union,8200,,41,,7729,48859,898061
6,Belize,7601,,172,,3752,42424,400701
6,Bahamas,7570,,163,,5995,44502,394857
6,Andorra,7005,,78,,6171,168635,77318
6,Uruguay,6965,,81,,4946,460820,3478926
6,Hong Kong,6898,95,112,,5567,4382709,7523124
6,Trinidad and Tobago,6751,,122,,5907,37410,1401444
6,Eswatini,6495,,122,,6078,63144,1165317
6,Rwanda,6084,,51,,5696,642657,13088013
6,Malawi,6049,,185,,5476,75984,19338802
6,Nicaragua,5838,,161,,4225,,6658312
6,Congo,5774,,94,,4988,,5575542
6,Djibouti,5701,9,61,,5593,93540,994138
6,Guyana,5637,,151,,4733,31684,788188
6,Martinique,5520,,41,,98,65748,375139
6,Iceland,5482,6,27,,5269,398627,342196
6,Suriname,5324,,117,,5207,22171,588889
6,Mayotte,5181,,49,,2964,25231,275601
6,Equatorial Guinea,5159,,85,,5023,70998,1422319
6,Mali,5062,,163,,3334,104321,20496522
6,Aruba,4957,,45,,4763,52200,106962
6,CAR,4922,,63,,1924,32711,4865546
6,Somalia,4525,,121,,3480,,16080166
6,Thailand,4086,14,60,,3853,977854,69875636
6,Gambia,3770,,123,,3615,26072,2445287
6,South Sudan,3166,,62,,2977,61964,11249945
6,Burkina Faso,3156,,68,,2697,,21145051
6,Togo,3085,,65,,2624,153945,8360900
6,Benin,3055,,44,,2907,345560,12257311
6,Guinea-Bissau,2441,,44,,2327,29037,1987697
6,Sierra Leone,2420,,74,,1843,,8045900
6,Yemen,2337,33,639,6,1549,17157,30104569
6,Lesotho,2150,,44,,1278,26557,2149550
6,New Zealand,2078,,25,,1997,1309992,
6,Niger,1789,,77,,1237,47907,24572889
6,San Marino,1789,,48,,1412,19028,33962
6,Chad,1722,,102,,1561,,16624422
6,Liberia,1676,,83,,1358,35957,5108024
6,Channel Islands,1549,,48,,1012,199491,174551
6,Liechtenstein,1396,18,17,,1183,15235,38175
6,Vietnam,1366,1,35,,1220,1339465,97714718
6,Sint Maarten,1139,19,26,,1017,7893,43085
6,Gibraltar,1053,5,5,,990,96075,33687
6,Sao Tome and Principe,999,,17,,937,7498,220891
6,Mongolia,849,7,,,384,270528,3300812
6,Turks and Caicos,756,,6,,740,9247,38941
6,Saint Martin,717,,12,,641,7149,38947
6,Taiwan,716,23,7,,574,112558,23835407
6,Burundi,694,,1,,575,62215,12039804
6,Papua New Guinea,671,,7,,597,32221,9019125
6,Monaco,637,,3,,572,51953,39362
6,Eritrea,632,,,,508,21655,3567406
6,Comoros,616,,7,,600,,877463
6,Faeroe Islands,510,4,,,501,171175,48943
6,Tanzania,509,,21,,183,,60451126
6,Mauritius,508,,10,,465,289552,1272680
6,Bhutan,426,2,,,387,208728,775250
6,Isle of Man,370,,25,,344,18834,85227
6,Cambodia,346,1,,,306,240491,16817889
6,Bermuda,288,,9,,216,111870,62178
6,Cayman Islands,288,,2,,257,53727,66053
6,Barbados,285,,7,,260,49307,287527
6,Saint Lucia,265,,2,,158,16641,183989
6,Seychelles,184,,,,168,5200,98609
6,Caribbean Netherlands,164,,3,,158,3681,26328
6,Brunei ,151,,3,,147,77829,439277
6,St. Barth,147,,1,,105,4767,9890
6,Antigua and Barbuda,144,,4,,133,4756,98277
6,St. Vincent Grenadines,87,,,,80,10423,111092
6,Dominica,85,,,,72,5655,72063
6,British Virgin Islands,72,,1,,71,6431,30318
6,Macao,46,,,,46,4238,653120
6,Fiji,44,,2,,33,16703,899239
6,Grenada,41,,,,39,6252,112748
6,Laos,39,,,,26,80962,7320668
6,New Caledonia,35,,,,32,17928,286676
6,Timor-Leste,31,,,,30,14932,1329127
6,Vatican City,27,,,,15,,802
6,Saint Kitts and Nevis,25,,,,20,4313,53361
6,Greenland,18,,,,18,13021,56813
6,Falkland Islands,17,,,,15,4454,3523
6,Solomon Islands,17,,,,5,4500,694010
6,Saint Pierre Miquelon,16,,,,14,2882,5782
6,Montserrat,13,,1,,12,577,4993
6,Western Sahara,10,,1,,8,,603552
6,Anguilla,7,,,,3,2651,15061
6,Marshall Islands,4,,,,4,,59362
6,Wallis and Futuna,3,,,,1,1149,11153
6,Samoa,2,,,,2,,198981
6,Vanuatu,1,,,,1,,310185
6,China,86619,18,4634,,81706,160000000,
7,USA,15173867,13072,289021,104,8860104,207568364,331843917
7,India,9690798,13997,140800,210,9159056,147787656,1385863914
7,Brazil,6603540,,176962,,5776182,25700000,213213576
7,Russia,2488912,28142,43597,456,1956588,79700000,145961711
7,France,2292497,,55155,,169586,21041852,65336312
7,Italy,1728878,,60078,,913494,23125664,60423049
7,UK,1723242,,61245,,N/A,44812139,68040655
7,Spain,1699145,,46252,,N/A,24101272,46762664
7,Argentina,1463110,,39770,,1294692,4101188,45374992
7,Colombia,1371103,,37808,,1257410,6737972,51116937
7,Germany,1188862,4017,19205,46,863300,29141172,83900328
7,Mexico,1175850,7455,109717,261,866186,3016042,129517418
7,Poland,1067870,4423,20181,92,722446,6456364,37828537
7,Iran,1051374,10827,50594,284,742955,6432228,84455969
7,Peru,973912,,36274,,907654,5167466,33169459
7,Turkey,828295,,14900,,431253,19691845,84730672
7,Ukraine,821947,8641,13733,145,423704,4807961,43618738
7,South Africa,814565,,22206,,744780,5592663,59630802
7,Belgium,591756,1814,17320,66,39267,6105524,11611513
7,Indonesia,581550,5754,17867,127,479202,6059415,274771891
7,Iraq,566015,1815,12460,28,495725,3705069,40607617
7,Netherlands,564291,7067,9704,17,N/A,5077285,17151357
7,Chile,562142,1760,15663,35,536267,5576517,19187149
7,Czechia,546833,,8902,,478094,3190257,10717622
7,Romania,517236,3660,12447,127,409121,4264272,19181480
7,Bangladesh,479743,2198,6874,36,398623,2877538,165397901
7,Philippines,441399,1574,8572,18,408702,6017141,110208935
7,Pakistan,420294,3795,8398,37,356542,5794242,222727923
7,Canada,417107,1925,12691,26,330550,11977563,37885207
7,Morocco,379657,,6245,,331301,4074451,37099151
7,Saudi Arabia,358922,209,5977,12,349168,9903864,35046766
7,Switzerland,354306,9809,5422,73,260600,2896303,8682019
7,Israel,345661,755,2917,,329586,5605071,
7,Portugal,325071,2597,5041,78,245843,4722013,10183726
7,Austria,305693,2263,3897,57,256811,3262088,9028674
7,Sweden,278912,,7067,,N/A,3457247,10126550
7,Hungary,254148,3870,5984,116,74283,1963148,9649643
7,Jordan,244069,3980,3116,60,192033,2709571,10246875
7,Nepal,241995,1014,1614,20,227433,1790739,29361396
7,Serbia,226209,6557,2005,56,31536,1915643,8721989
7,Ecuador,197998,,13778,,174188,672259,17758178
7,Panama,177719,,3193,,152890,980089,4343939
7,UAE,177577,1148,594,2,159711,17503360,9941903
7,Georgia,164976,2501,1540,36,137499,1586536,3985826
7,Japan,162067,1969,2335,20,136903,3760305,126307368
7,Bulgaria,161421,,4797,,62246,1016807,6925518
7,Croatia,152239,1886,2233,59,127882,816241,4094183
7,Azerbaijan,149765,3086,1675,43,90278,1847191,10178675
7,Dominican Republic,149138,685,2346,1,117402,757043,10894882
7,Belarus,148953,1796,1215,8,126084,3449089,9447969
7,Bolivia,145560,68,8995,3,124799,368551,11741545
7,Kuwait,144599,230,897,6,140341,1146420,4297721
7,Costa Rica,143685,,1773,,95789,404440,5114220
7,Armenia,142344,407,2344,18,117649,530225,2965652
7,Qatar,139908,,239,,137276,1136425,
7,Lebanon,137112,,1099,,90229,1697089,6812081
7,Kazakhstan,136983,712,2034,,120799,4206738,18873514
7,Guatemala,125674,124,4274,24,114697,557235,18057524
7,Oman,125115,229,1452,8,116506,571472,5161876
7,Egypt,118432,,6771,,103501,1000000,103160870
7,Moldova,117495,1130,2438,19,101938,484392,4029871
7,Slovakia,117283,552,1018,22,84850,1138526,5460794
7,Greece,116721,1250,3092,89,9989,2485266,10400786
7,Ethiopia,113295,,1747,,80831,1669754,116175822
7,Honduras,111023,300,2946,1,49456,271223,9972253
7,Venezuela,104442,,919,,99494,2325906,28400759
7,Tunisia,104002,,3561,,76441,485097,11871996
7,Myanmar,100431,1276,2132,22,79240,1307744,54567774
7,Palestine,99758,1720,848,20,74053,735622,5151974
7,Bosnia and Herzegovina,94944,437,3012,60,59488,439811,3271884
7,Denmark,92649,2046,894,9,71882,7976385,5801061
7,Kenya,88579,199,1531,5,69414,927082,54276885
7,Algeria,88252,,2516,,57146,,44190369
7,Bahrain,87930,,341,,86030,2119355,1726497
7,Paraguay,87920,,1853,,61948,473438,7170290
7,Libya,87097,517,1243,12,57380,460914,6911504
7,Slovenia,86285,480,1796,52,63999,557637,2079062
7,Lithuania,76036,1386,637,11,30449,1334308,2705556
7,Kyrgyzstan,75395,422,1297,2,67400,519585,6570391
7,Malaysia,74294,1600,384,2,62306,2806767,32544597
7,Ireland,74246,,2099,,23364,2010334,4961577
7,Uzbekistan,74053,149,611,,71315,1377915,33677779
7,Nigeria,69255,,1180,,64774,803621,208314512
7,North Macedonia,67968,,1924,,43646,348795,2083337
7,Singapore,58273,13,29,,58168,4658858,5870248
7,Ghana,52274,,325,,51063,606736,31350125
7,Afghanistan,48136,235,1902,27,37984,160244,39302396
7,Albania,43683,695,922,17,22180,201572,2876427
7,El Salvador,40131,,1164,5,36525,564906,6500400
7,Norway,38540,217,359,5,27414,2387044,5439582
7,Montenegro,38246,,533,,26999,143533,628101
7,Luxembourg,38215,,353,,28029,1418680,630350
7,S. Korea,38161,615,549,4,29301,3209376,51288392
7,Sri Lanka,28580,703,142,2,20804,917741,21452220
7,Australia,27972,7,908,,25642,10198588,25627453
7,Finland,27881,250,424,9,18100,2050313,5544465
7,Cameroon,24752,,443,,23344,149000,26827122
7,Uganda,22499,,206,,9175,641893,46351691
7,Latvia,21520,207,272,10,1866,675899,1877032
7,Ivory Coast,21485,,132,,21109,225399,26656340
7,Sudan,19468,,1295,,11021,,44285711
7,Zambia,17931,15,364,,17211,450333,18602411
7,Madagascar,17513,,255,,16927,95472,27993775
7,Senegal,16553,76,340,2,15806,237944,16931461
7,Mozambique,16326,82,136,3,14429,239164,31626982
7,Angola,15591,,354,,8338,171247,33298689
7,Estonia,15226,248,134,3,9009,514534,1326923
7,Namibia,15219,141,152,,13949,165214,2560623
7,French Polynesia,15107,,79,,4842,26355,281612
7,DRC,13527,,344,,11947,,90713889
7,Guinea,13233,,76,,12355,79810,13284077
7,Maldives,13198,,47,,12321,251156,544625
7,Tajikistan,12469,41,87,,11881,,9629049
7,Cyprus,12451,,61,,2057,639047,1211164
7,Botswana,11531,,34,,8978,438332,2371932
7,French Guiana,11458,51,71,,9995,85763,301974
7,Jamaica,11184,64,265,,7146,120139,2966776
7,Cabo Verde,11063,,109,,10596,105672,558593
7,Zimbabwe,10718,,291,,8880,186397,14955954
7,Malta,10659,139,155,4,8497,448586,442054
7,Mauritania,9516,,188,,7849,106996,4701606
7,Haiti,9370,,233,,8146,34734,11462429
7,Gabon,9254,,60,,9106,311091,2248117
7,Cuba,8782,,136,,7963,1176522,11323603
7,Guadeloupe,8427,,149,,2242,77192,400154
7,Syria,8403,,447,,3943,,17681721
7,R¨¦union,8200,,41,,7729,48859,898078
7,Belize,7769,,173,,3849,43194,400721
7,Bahamas,7570,,163,,5995,44502,394867
7,Uruguay,7303,,82,,5062,468182,3478959
7,Andorra,7050,,78,,6238,168635,77319
7,Hong Kong,6976,78,112,,5626,4382709,7523290
7,Trinidad and Tobago,6767,,122,,5937,37482,1401457
7,Eswatini,6501,,122,,6090,63144,1165349
7,Rwanda,6129,,51,,5696,644631,13088893
7,Malawi,6051,,185,,5476,76148,19340157
7,Nicaragua,5838,,161,,4225,,6658528
7,Congo,5774,,94,,4988,,5575915
7,Djibouti,5701,,61,,5593,93540,994178
7,Guyana,5665,,153,,4759,32011,788199
7,Martinique,5520,,41,,98,65748,375138
7,Iceland,5496,14,27,,5272,399472,342202
7,Suriname,5324,,117,,5210,22195,588904
7,Mayotte,5181,,49,,2964,25231,275619
7,Equatorial Guinea,5166,7,85,,5036,71619,1422445
7,Mali,5135,,164,,3369,108259,20498122
7,Aruba,4965,,45,,4788,52719,106963
7,CAR,4922,,63,,1924,32711,4865775
7,Somalia,4525,,121,,3480,,16081382
7,Thailand,4107,21,60,,3868,977854,69876113
7,Gambia,3770,,123,,3615,26072,2445473
7,Burkina Faso,3212,,68,,2711,,21146623
7,South Sudan,3181,,62,,2977,62494,11250304
7,Togo,3095,,65,,2653,154616,8361432
7,Benin,3073,18,44,,2922,353070,12258181
7,Guinea-Bissau,2441,,44,,2327,31569,1987824
7,Sierra Leone,2426,,74,,1846,,8046344
7,Yemen,2383,46,649,10,1554,17157,30106368
7,Lesotho,2150,,44,,1278,26557,2149596
7,New Zealand,2079,1,25,,1998,1312307,
7,Niger,1856,,77,,1237,47907,24575298
7,San Marino,1800,11,48,,1438,19281,33962
7,Chad,1725,,102,,1564,,16625715
7,Liberia,1676,,83,,1358,35957,5108349
7,Channel Islands,1645,,48,,1088,199491,174555
7,Liechtenstein,1397,1,19,2,1235,15235,38176
7,Vietnam,1367,1,35,,1224,1339465,97717109
7,Sint Maarten,1141,2,26,,1017,7893,43086
7,Gibraltar,1055,2,5,,990,96367,33687
7,Sao Tome and Principe,1002,3,17,,940,7498,220902
7,Mongolia,887,38,,,384,293869,3300956
7,Turks and Caicos,756,,6,,740,9247,38942
7,Saint Martin,717,,12,,641,7149,38949
7,Taiwan,716,,7,,574,112558,23835525
7,Burundi,694,,1,,575,62215,12040775
7,Papua New Guinea,671,,7,,597,32221,9019589
7,Monaco,638,,3,,574,51953,39362
7,Eritrea,632,,,,508,21655,3567540
7,Comoros,616,,7,,600,,877514
7,Faeroe Islands,510,,,,501,171175,48944
7,Tanzania,509,,21,,183,,60455793
7,Mauritius,508,,10,,465,289552,1272686
7,Bhutan,430,4,,,388,210037,775273
7,Isle of Man,370,,25,,344,18834,85228
7,Cambodia,348,2,,,306,241529,16818521
7,Bermuda,288,,9,,216,111870,62177
7,Cayman Islands,288,,2,,257,53727,66055
7,Barbados,285,,7,,260,49307,287528
7,Saint Lucia,265,,2,,158,16641,183991
7,Seychelles,184,,,,168,5200,98611
7,Caribbean Netherlands,164,,3,,158,3681,26328
7,Brunei ,151,,3,,147,77829,439289
7,St. Barth,147,,1,,105,4767,9890
7,Antigua and Barbuda,146,2,4,,134,4927,98280
7,St. Vincent Grenadines,87,,,,80,10423,111093
7,Dominica,85,,,,72,5655,72064
7,British Virgin Islands,72,,1,,71,6431,30318
7,Macao,46,,,,46,4238,653144
7,Fiji,44,,2,,33,16703,899257
7,Grenada,43,2,,,41,6252,112749
7,Laos,41,2,,,26,82178,7320957
7,New Caledonia,35,,,,32,17928,286684
7,Timor-Leste,31,,,,30,14932,1329196
7,Vatican City,27,,,,15,,802
7,Saint Kitts and Nevis,25,,,,20,4313,53362
7,Greenland,18,,,,18,13021,56813
7,Falkland Islands,17,,,,15,4454,3523
7,Solomon Islands,17,,,,5,4500,694056
7,Saint Pierre Miquelon,16,,,,14,2882,5782
7,Montserrat,13,,1,,12,577,4993
7,Western Sahara,10,,1,,8,,603592
7,Anguilla,9,2,,,3,2651,15061
7,Marshall Islands,4,,,,4,,59363
7,Wallis and Futuna,3,,,,1,1149,11152
7,Samoa,2,,,,2,,198985
7,Vanuatu,1,,,,1,,310205
7,China,86634,15,4634,,81719,160000000,
8,USA,15383380,12793,291016,527,8994191,209594312,331849210
8,India,9714308,10400,141078,84,9189704,148814055,1385900954
8,Brazil,6628065,,177388,,5801067,25700000,213217698
8,Russia,2515009,26097,44159,562,1981526,80095220,145961882
8,France,2295908,,55521,,170285,21145554,65336705
8,Italy,1742557,,60606,,933132,23236881,60422807
8,UK,1737960,,61434,,N/A,45826753,68041627
8,Spain,1715700,,46646,,N/A,24101272,46762714
8,Argentina,1466309,,39888,,1300696,4111139,45376124
8,Colombia,1377100,,37995,,1267595,6775084,51118418
8,Germany,1200197,191,19540,1,863300,29141172,83901058
8,Mexico,1182249,6399,110074,357,873555,3023227,129521116
8,Poland,1076180,8312,20592,411,738845,6506710,37828425
8,Iran,1062397,11023,50917,323,754224,6477718,84458906
8,Peru,975116,,36324,,909389,5179331,33170715
8,Turkey,860432,,15103,,436270,19888747,84733150
8,Ukraine,832758,10811,13928,195,436564,4838979,43618024
8,South Africa,817878,,22249,,745750,5611915,59632845
8,Belgium,592615,859,17386,66,39938,6116392,11611651
8,Indonesia,586842,5292,18000,133,483497,6112234,274779789
8,Netherlands,570437,6146,9775,71,N/A,5077285,17151460
8,Iraq,568138,2123,12477,17,498064,3736860,40610089
8,Chile,563534,1392,15680,17,537727,5604702,19187597
8,Czechia,551070,,9036,,484781,3217762,10717676
8,Romania,524675,7439,12660,213,416797,4293672,19181131
8,Bangladesh,481945,2202,6906,32,401194,2894622,165402381
8,Philippines,442785,1400,8670,98,408790,6046742,110212920
8,Pakistan,423179,2885,8487,89,370474,5827852,222739662
8,Canada,423054,,12777,,338735,12069537,37886111
8,Morocco,381188,,6320,,334269,4086436,37100346
8,Saudi Arabia,359115,193,5989,12,349414,9948465,35048249
8,Switzerland,358568,4262,5566,71,279900,2918875,8682191
8,Israel,347497,700,2925,1,330475,5605071,
8,Portugal,327976,2905,5122,81,252428,4805677,10183645
8,Austria,308070,2377,4002,105,262314,3281731,9028814
8,Sweden,297732,,7200,26,N/A,3457247,10126722
8,Hungary,256367,2219,6120,136,75281,2158818,9649576
8,Jordan,247131,3062,3162,46,197058,2731879,10247152
8,Nepal,243377,1382,1637,23,229054,1799686,29362830
8,Serbia,234027,7818,2062,57,31536,1936157,8721893
8,Ecuador,198244,,13780,,174188,672954,17758911
8,Panama,179230,,3212,,154330,988059,4344125
8,UAE,178837,1260,596,2,160295,17649380,9942229
8,Georgia,169649,4673,1576,36,141392,1610374,3985805
8,Bulgaria,164185,,5010,,65616,1023067,6925376
8,Japan,163929,1862,2382,47,138994,3800689,126306315
8,Croatia,154852,2613,2298,65,130869,825023,4094114
8,Azerbaijan,154152,4387,1713,38,93411,1865512,10178925
8,Belarus,150602,1649,1222,7,127528,3461753,9447960
8,Dominican Republic,149630,492,2347,1,117804,761012,10895179
8,Costa Rica,146421,,1825,,102855,404440,5114347
8,Bolivia,145657,97,8997,2,124981,369436,11741980
8,Kuwait,144900,301,900,3,140638,1152203,4297894
8,Armenia,142928,584,2372,28,119147,532527,2965667
8,Qatar,140203,117,239,,137708,1144984,
8,Lebanon,138096,,1115,,90229,1703246,6811998
8,Kazakhstan,137653,670,2034,,121347,4206738,18874127
8,Guatemala,126473,799,4286,12,115406,562000,18058431
8,Oman,125325,210,1454,2,116720,571472,5162232
8,Slovakia,119232,1949,1046,28,87433,1148771,5460801
8,Egypt,118847,,6790,,103703,1000000,103166152
8,Moldova,117495,,2438,,101938,484392,4029845
8,Greece,116721,,3092,,9989,2485266,10400647
8,Ethiopia,113735,,1755,,82803,1673957,116183626
8,Honduras,111707,684,2950,4,49781,271223,9972684
8,Venezuela,104904,,924,,99982,2325906,28400540
8,Tunisia,104329,,3596,,77798,486415,11872334
8,Myanmar,101739,1308,2151,19,80726,1331092,54568769
8,Palestine,101109,1351,867,19,75257,742759,5152299
8,Bosnia and Herzegovina,96021,1077,3081,69,60210,443407,3271828
8,Denmark,94799,2150,901,7,73052,8053758,5801116
8,Algeria,88825,,2527,,57648,,44192535
8,Paraguay,88723,,1872,,62603,477350,7170530
8,Kenya,88579,,1531,,69414,927082,54280128
8,Bahrain,88111,,341,,86215,2129571,1726659
8,Libya,87986,889,1255,12,57837,466435,6911759
8,Slovenia,87915,1627,1862,66,65240,563795,2079063
8,Lithuania,77426,1388,673,36,32399,1343964,2705453
8,Kyrgyzstan,75690,295,1301,4,67873,526749,6570685
8,Malaysia,75306,1012,388,4,64056,2827083,32545730
8,Ireland,74468,,2099,,23364,2040826,4961728
8,Uzbekistan,74206,153,611,,71482,1377915,33679104
8,Nigeria,69645,,1181,,64947,817913,208328514
8,North Macedonia,68332,,1949,,44705,349742,2083337
8,Singapore,58285,12,29,,58176,4834370,5870374
8,Ghana,52274,,325,,51063,606736,31351900
8,Afghanistan,48366,230,1908,6,38033,161864,39304797
8,Albania,43683,,922,,22180,201572,2876418
8,El Salvador,40345,,1168,4,36735,567311,6500489
8,Norway,38920,217,361,2,27414,2400288,5439698
8,S. Korea,38755,594,552,3,29650,3221325,51288512
8,Montenegro,38562,,543,,27651,144500,628101
8,Luxembourg,38476,,360,,29792,1446528,630378
8,Sri Lanka,29378,798,142,,21258,917741,21452465
8,Finland,28242,361,424,,18100,2101955,5544488
8,Australia,27987,15,908,,25646,10228773,25628261
8,Cameroon,24752,,443,,23344,149000,26828933
8,Uganda,23200,,207,,9374,647471,46355657
8,Latvia,22104,584,288,16,1866,685663,1876975
8,Ivory Coast,21507,,132,,21150,226237,26658131
8,Sudan,19747,,1301,,11184,,44288515
8,Zambia,17963,32,364,,17268,455495,18603824
8,Madagascar,17513,,255,,16927,95472,27995726
8,Senegal,16596,43,340,,15864,238788,16932671
8,Mozambique,16326,,136,,14429,239164,31629384
8,Angola,15648,,354,,8353,171247,33301496
8,Estonia,15510,285,137,3,9446,518610,1326926
8,Namibia,15219,,152,,13949,165214,2560749
8,French Polynesia,15107,,79,,4842,26355,281616
8,DRC,13595,,344,,12059,,90721362
8,Guinea,13264,,79,,12465,79810,13285054
8,Maldives,13213,,47,,12437,251156,544652
8,Cyprus,12867,,63,,2057,639047,1211188
8,Tajikistan,12511,42,88,1,11926,,9629636
8,Botswana,12058,,36,,9400,455040,2372062
8,French Guiana,11458,,71,,9995,85763,301995
8,Jamaica,11271,87,265,,7292,121072,2966811
